Date,User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml),Calculated_Calories
2024-07-01,108,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,2.7,366,218,Snack,520,118.69999999999999
2024-08-16,274,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,42.6,121,234,Snack,600,626.3
2024-04-15,416,Rice,Grains,130,2.7,28.0,0.3,0.4,35.0,181,208,Breakfast,905,436.29999999999995
2024-10-09,894,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,20.0,667,23,Snack,454,526.7
2024-01-28,446,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,37.3,428,231,Breakfast,754,543.8
2024-03-02,458,Rice,Grains,130,2.7,28.0,0.3,0.4,43.5,959,27,Dinner,701,336.5
2024-10-23,758,Oats,Grains,389,17.0,66.0,7.0,10.0,24.2,959,226,Breakfast,903,775.8
2024-01-22,881,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,38.1,111,245,Lunch,281,550.8999999999999
2024-03-13,812,Oats,Grains,389,17.0,66.0,7.0,10.0,42.1,74,11,Breakfast,894,285.9
2024-03-23,216,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,8.1,779,279,Snack,713,510.1
2024-06-25,766,Apple,Fruits,52,0.3,14.0,0.2,2.4,47.3,598,286,Lunch,419,864.2
2024-06-21,265,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,24.4,359,281,Dinner,417,376.80000000000007
2024-07-13,745,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,46.5,972,97,Lunch,326,375.3
2024-04-20,766,Potato,Vegetables,77,2.0,17.0,0.1,2.2,34.7,443,38,Dinner,198,645.7
2024-05-03,224,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,27.9,97,290,Breakfast,549,568.4000000000001
2024-06-08,492,Banana,Fruits,89,1.1,23.0,0.3,2.6,26.5,545,26,Lunch,604,864.0
2024-10-02,192,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,32.4,950,254,Breakfast,964,460.9
2024-12-25,728,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,42.3,356,141,Dinner,651,538.9
2024-09-01,683,Potato,Vegetables,77,2.0,17.0,0.1,2.2,4.2,718,119,Lunch,562,571.1
2024-07-27,896,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,26.0,678,66,Breakfast,177,664.5
2024-04-28,940,Paneer,Dairy,265,18.0,1.2,20.0,0.0,19.5,216,171,Snack,781,787.2
2024-10-09,70,Banana,Fruits,89,1.1,23.0,0.3,2.6,37.3,647,121,Breakfast,126,404.3
2024-02-25,344,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,10.6,911,109,Dinner,275,383.9
2024-02-24,931,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,35.0,233,205,Snack,677,392.40000000000003
2024-08-04,918,Paneer,Dairy,265,18.0,1.2,20.0,0.0,40.2,905,128,Breakfast,386,348.4
2024-11-24,152,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,20.3,232,118,Breakfast,544,676.5
2024-06-27,27,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,48.6,986,17,Lunch,244,462.90000000000003
2024-07-16,696,Rice,Grains,130,2.7,28.0,0.3,0.4,18.4,768,70,Breakfast,666,166.10000000000002
2024-04-11,866,Nuts,Snacks,607,20.0,21.0,54.0,7.0,47.2,263,87,Snack,734,530.1
2024-02-15,776,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,31.7,766,226,Lunch,513,530.6
2024-10-20,120,Quinoa,Grains,120,4.4,21.0,1.9,2.8,41.4,744,222,Lunch,206,734.7
2024-02-19,358,Rice,Grains,130,2.7,28.0,0.3,0.4,5.1,339,20,Lunch,387,793.2
2024-07-19,392,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,32.6,775,125,Dinner,297,502.4
2024-02-11,414,Milk,Dairy,42,3.4,4.8,1.0,0.0,27.8,548,146,Snack,967,577.9
2024-04-09,888,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,48.8,814,219,Dinner,945,699.7
2024-03-11,415,Grapes,Fruits,69,0.7,18.0,0.2,0.9,44.6,848,229,Lunch,379,657.6
2024-05-22,740,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,8.6,293,73,Lunch,962,484.20000000000005
2024-11-19,100,Eggs,Meat,143,13.0,0.7,10.0,0.0,17.9,944,299,Breakfast,871,726.5999999999999
2024-11-09,187,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,26.1,963,93,Lunch,935,478.70000000000005
2024-04-10,281,Oats,Grains,389,17.0,66.0,7.0,10.0,39.9,576,242,Snack,491,476.5
2024-10-16,402,Milk,Dairy,42,3.4,4.8,1.0,0.0,27.2,625,231,Snack,187,701.0999999999999
2024-01-29,511,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,34.2,443,154,Breakfast,421,491.8
2024-03-23,870,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,9.3,902,247,Dinner,259,483.0
2024-06-07,821,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,11.1,807,86,Dinner,144,427.1
2024-08-18,548,Paneer,Dairy,265,18.0,1.2,20.0,0.0,49.4,408,69,Lunch,479,409.30000000000007
2024-06-27,746,Milk,Dairy,42,3.4,4.8,1.0,0.0,20.8,144,1,Lunch,233,769.3
2024-11-12,899,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,13.5,928,288,Dinner,781,296.9
2024-06-16,888,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,8.9,5,298,Snack,920,434.7
2024-01-27,764,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,44.2,997,111,Snack,637,336.40000000000003
2024-10-05,593,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,28.4,846,38,Breakfast,373,331.59999999999997
2024-12-09,440,Milk,Dairy,42,3.4,4.8,1.0,0.0,42.7,500,18,Breakfast,396,389.70000000000005
2024-06-28,730,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,20.9,688,8,Snack,414,594.9000000000001
2024-01-22,232,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,27.6,370,201,Dinner,383,620.9000000000001
2024-09-27,419,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,37.9,369,106,Snack,725,910.4000000000001
2024-05-17,280,Butter,Dairy,717,0.1,0.1,81.0,0.0,24.3,967,131,Lunch,859,740.2
2024-09-11,529,Grapes,Fruits,69,0.7,18.0,0.2,0.9,33.1,341,97,Dinner,962,701.8
2024-11-04,949,Chips,Snacks,536,7.0,53.0,35.0,4.4,27.8,704,116,Lunch,517,461.5
2024-02-11,94,Quinoa,Grains,120,4.4,21.0,1.9,2.8,6.3,508,232,Snack,853,812.3
2024-06-07,194,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,23.9,118,271,Snack,791,302.2
2024-08-14,981,Coffee,Beverages,0,0.1,0.0,0.0,0.0,5.8,376,92,Lunch,426,904.7
2024-09-09,905,Paneer,Dairy,265,18.0,1.2,20.0,0.0,40.6,227,24,Snack,241,465.9
2024-01-13,855,Banana,Fruits,89,1.1,23.0,0.3,2.6,25.8,265,210,Dinner,858,564.7
2024-05-13,47,Potato,Vegetables,77,2.0,17.0,0.1,2.2,33.6,231,96,Dinner,392,563.8
2024-04-07,762,Grapes,Fruits,69,0.7,18.0,0.2,0.9,31.8,945,150,Breakfast,416,862.1000000000001
2024-10-07,519,Cheese,Dairy,402,25.0,0.4,33.0,0.0,34.7,133,131,Snack,710,576.8000000000001
2024-07-24,433,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,35.9,510,231,Breakfast,979,662.9000000000001
2024-12-19,8,Bread,Grains,265,9.0,49.0,3.2,2.7,4.7,498,183,Lunch,172,588.1
2024-03-24,426,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,48.0,407,192,Lunch,304,503.2
2024-11-28,641,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,27.8,999,56,Snack,758,229.60000000000002
2024-06-29,878,Salmon,Meat,208,22.0,0.0,13.0,0.0,44.8,411,203,Snack,491,718.7
2024-06-02,807,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,17.8,305,120,Breakfast,549,897.9
2024-02-22,15,Nuts,Snacks,607,20.0,21.0,54.0,7.0,28.4,32,47,Breakfast,977,481.80000000000007
2024-10-11,918,Water,Beverages,0,0.0,0.0,0.0,0.0,17.5,663,282,Snack,719,371.0
2024-11-09,349,Bread,Grains,265,9.0,49.0,3.2,2.7,1.7,32,229,Dinner,940,305.1
2024-07-28,5,Rice,Grains,130,2.7,28.0,0.3,0.4,15.6,785,178,Lunch,552,377.4
2024-08-29,468,Eggs,Meat,143,13.0,0.7,10.0,0.0,47.4,625,234,Breakfast,162,699.5
2024-12-11,962,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,40.8,931,67,Snack,583,294.09999999999997
2024-04-16,486,Quinoa,Grains,120,4.4,21.0,1.9,2.8,3.5,283,133,Snack,141,559.6
2024-09-21,66,Water,Beverages,0,0.0,0.0,0.0,0.0,9.0,188,246,Lunch,458,607.5
2024-08-18,445,Paneer,Dairy,265,18.0,1.2,20.0,0.0,15.9,519,188,Lunch,126,223.9
2024-05-07,392,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,37.4,542,28,Dinner,214,688.0999999999999
2024-09-24,438,Cookies,Snacks,502,6.0,65.0,24.0,2.3,18.4,935,254,Breakfast,962,529.8
2024-05-12,88,Cookies,Snacks,502,6.0,65.0,24.0,2.3,34.8,436,73,Lunch,496,893.0
2024-04-08,487,Milk,Dairy,42,3.4,4.8,1.0,0.0,21.4,721,93,Lunch,663,389.20000000000005
2024-09-08,423,Pasta,Grains,131,5.0,25.0,0.5,1.2,45.9,637,186,Lunch,339,568.0
2024-04-04,6,Potato,Vegetables,77,2.0,17.0,0.1,2.2,5.3,961,30,Dinner,245,574.1
2024-01-17,357,Paneer,Dairy,265,18.0,1.2,20.0,0.0,49.5,684,11,Dinner,912,723.2
2024-07-26,65,Milk,Dairy,42,3.4,4.8,1.0,0.0,20.7,148,116,Breakfast,437,378.79999999999995
2024-04-06,909,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,0.1,777,236,Breakfast,463,374.40000000000003
2024-06-23,823,Nuts,Snacks,607,20.0,21.0,54.0,7.0,3.1,648,159,Breakfast,503,826.3
2024-03-28,949,Apple,Fruits,52,0.3,14.0,0.2,2.4,2.4,419,18,Breakfast,183,494.0
2024-06-22,827,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,6.1,983,88,Snack,388,914.3999999999999
2024-11-18,430,Paneer,Dairy,265,18.0,1.2,20.0,0.0,0.4,270,80,Snack,934,521.7
2024-11-01,834,Nuts,Snacks,607,20.0,21.0,54.0,7.0,28.7,603,217,Dinner,340,437.7
2024-11-30,492,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,2.9,221,128,Dinner,388,380.8
2024-12-30,293,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,2.8,491,198,Snack,244,221.5
2024-01-23,188,Grapes,Fruits,69,0.7,18.0,0.2,0.9,14.5,691,180,Lunch,940,300.0
2024-10-24,652,Grapes,Fruits,69,0.7,18.0,0.2,0.9,29.8,277,152,Lunch,718,350.2
2024-11-12,195,Pasta,Grains,131,5.0,25.0,0.5,1.2,17.8,524,99,Lunch,941,500.6
2024-10-07,967,Rice,Grains,130,2.7,28.0,0.3,0.4,5.3,44,152,Dinner,746,319.8
2024-03-01,38,Bread,Grains,265,9.0,49.0,3.2,2.7,4.2,215,156,Dinner,368,274.7
2024-12-17,705,Water,Beverages,0,0.0,0.0,0.0,0.0,20.8,318,91,Snack,665,434.6
2024-05-13,236,Grapes,Fruits,69,0.7,18.0,0.2,0.9,25.2,56,110,Lunch,899,278.2
2024-11-23,592,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,3.8,411,71,Snack,731,670.2
2024-02-29,76,Oats,Grains,389,17.0,66.0,7.0,10.0,16.4,800,69,Dinner,331,193.9
2024-10-17,743,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,10.4,466,8,Snack,452,638.4
2024-06-09,120,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,37.9,320,156,Breakfast,884,541.5999999999999
2024-11-09,170,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,17.3,852,45,Snack,737,420.0
2024-06-28,290,Apple,Fruits,52,0.3,14.0,0.2,2.4,15.3,594,299,Dinner,426,598.9
2024-10-13,148,Cheese,Dairy,402,25.0,0.4,33.0,0.0,12.3,59,12,Snack,326,565.8
2024-04-19,205,Nuts,Snacks,607,20.0,21.0,54.0,7.0,14.8,153,152,Breakfast,676,875.8
2024-06-01,677,Butter,Dairy,717,0.1,0.1,81.0,0.0,16.3,732,205,Dinner,201,400.40000000000003
2024-10-28,270,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,26.7,257,135,Lunch,836,202.60000000000002
2024-01-12,61,Water,Beverages,0,0.0,0.0,0.0,0.0,20.9,881,119,Dinner,227,558.6
2024-04-10,607,Pasta,Grains,131,5.0,25.0,0.5,1.2,21.3,102,235,Breakfast,529,611.6
2024-07-27,96,Cookies,Snacks,502,6.0,65.0,24.0,2.3,27.8,645,103,Snack,362,335.59999999999997
2024-07-21,985,Chips,Snacks,324,16.5,53.0,12.0,7.9,19.3,127,196,Breakfast,283,386.0
2024-01-23,938,Butter,Dairy,717,0.1,0.1,81.0,0.0,48.7,476,188,Dinner,804,786.5
2024-04-14,114,Water,Beverages,0,0.0,0.0,0.0,0.0,34.0,336,98,Lunch,486,489.69999999999993
2024-02-15,153,Water,Beverages,0,0.0,0.0,0.0,0.0,1.9,117,207,Dinner,298,373.1
2024-08-14,587,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,21.9,566,62,Lunch,726,750.0999999999999
2024-05-21,337,Chips,Snacks,536,7.0,53.0,35.0,4.4,4.3,788,209,Dinner,239,783.0
2024-10-16,841,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,0.4,764,121,Snack,544,665.4
2024-06-07,868,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,4.3,424,63,Dinner,926,434.7
2024-04-27,172,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,40.7,275,112,Dinner,234,614.3000000000001
2024-04-13,194,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,4.7,706,289,Breakfast,134,751.1
2024-02-29,420,Rice,Grains,130,2.7,28.0,0.3,0.4,6.4,305,103,Breakfast,930,514.1
2024-10-21,396,Eggs,Meat,143,13.0,0.7,10.0,0.0,10.2,596,122,Dinner,241,539.3000000000001
2024-06-06,718,Coffee,Beverages,0,0.1,0.0,0.0,0.0,8.6,1000,89,Lunch,844,610.6999999999999
2024-12-31,79,Chips,Snacks,536,7.0,53.0,35.0,4.4,25.6,962,150,Dinner,937,636.3
2024-02-29,398,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,3.1,177,49,Snack,522,431.7
2024-09-04,935,Banana,Fruits,89,1.1,23.0,0.3,2.6,8.0,987,243,Dinner,853,423.20000000000005
2024-04-16,648,Banana,Fruits,89,1.1,23.0,0.3,2.6,48.1,624,96,Breakfast,213,437.2
2024-08-09,314,Quinoa,Grains,120,4.4,21.0,1.9,2.8,45.7,341,288,Snack,772,490.4
2024-03-16,913,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,8.6,682,218,Dinner,627,440.8
2024-04-09,137,Salmon,Meat,208,22.0,0.0,13.0,0.0,31.3,534,227,Dinner,931,501.4
2024-01-27,993,Oats,Grains,389,17.0,66.0,7.0,10.0,35.6,85,238,Lunch,764,602.6999999999999
2024-04-04,143,Cookies,Snacks,502,6.0,65.0,24.0,2.3,6.4,124,116,Breakfast,454,655.5
2024-11-30,375,Rice,Grains,130,2.7,28.0,0.3,0.4,38.6,144,163,Breakfast,147,584.9
2024-06-02,465,Water,Beverages,0,0.0,0.0,0.0,0.0,7.6,62,91,Breakfast,639,496.20000000000005
2024-11-23,533,Banana,Fruits,89,1.1,23.0,0.3,2.6,11.1,54,37,Dinner,780,747.5
2024-02-22,76,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,46.8,162,230,Snack,513,439.20000000000005
2024-08-12,942,Rice,Grains,130,2.7,28.0,0.3,0.4,38.8,740,93,Lunch,804,631.5
2024-01-10,325,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,1.7,374,254,Breakfast,727,347.8
2024-10-23,246,Coffee,Beverages,0,0.1,0.0,0.0,0.0,13.5,868,181,Breakfast,704,756.9
2024-08-06,747,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,38.6,781,260,Breakfast,693,530.5
2024-01-16,207,Orange,Fruits,47,0.9,12.0,0.1,2.4,43.6,668,140,Breakfast,742,402.4
2024-07-17,105,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,40.3,368,226,Dinner,493,428.3
2024-08-05,968,Nuts,Snacks,607,20.0,21.0,54.0,7.0,5.6,657,292,Lunch,241,711.0999999999999
2024-07-08,964,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,12.3,270,62,Breakfast,831,529.0
2024-12-02,645,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,45.3,965,95,Breakfast,335,792.3
2024-07-22,464,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,9.9,50,53,Dinner,183,631.0
2024-01-03,988,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,42.2,640,203,Snack,624,974.9
2024-10-28,709,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,8.6,478,291,Snack,147,464.5
2024-06-02,274,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,33.2,640,216,Lunch,411,470.1
2024-02-07,837,Salmon,Meat,208,22.0,0.0,13.0,0.0,31.3,340,24,Lunch,769,670.4000000000001
2024-11-30,772,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,10.4,456,98,Snack,345,598.3
2024-10-20,596,Water,Beverages,0,0.0,0.0,0.0,0.0,46.2,404,62,Breakfast,171,569.7
2024-08-10,334,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,10.4,182,83,Snack,363,581.9
2024-10-26,28,Nuts,Snacks,607,20.0,21.0,54.0,7.0,28.4,994,79,Snack,919,436.70000000000005
2024-07-04,549,Oats,Grains,389,17.0,66.0,7.0,10.0,48.2,270,205,Breakfast,126,376.0
2024-08-19,718,Orange,Fruits,47,0.9,12.0,0.1,2.4,23.3,955,96,Lunch,903,386.5
2024-01-25,814,Pasta,Grains,131,5.0,25.0,0.5,1.2,19.5,221,210,Lunch,784,532.0
2024-06-11,232,Coffee,Beverages,0,0.1,0.0,0.0,0.0,15.8,225,59,Lunch,435,655.2
2024-07-24,380,Cheese,Dairy,402,25.0,0.4,33.0,0.0,45.2,231,59,Snack,116,345.5
2024-06-27,2,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,44.9,903,81,Snack,434,445.9
2024-10-10,330,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,40.3,481,273,Dinner,483,310.9
2024-01-09,790,Apple,Fruits,52,0.3,14.0,0.2,2.4,12.6,429,159,Breakfast,266,571.7
2024-05-05,137,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,43.5,777,84,Lunch,506,271.8
2024-01-27,472,Bread,Grains,265,9.0,49.0,3.2,2.7,23.1,340,189,Dinner,560,740.0
2024-08-04,454,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,46.2,906,255,Lunch,104,494.4
2024-03-07,710,Chips,Snacks,536,7.0,53.0,35.0,4.4,12.2,851,148,Dinner,981,661.3
2024-05-19,630,Water,Beverages,0,0.0,0.0,0.0,0.0,34.4,149,47,Breakfast,929,512.4
2024-04-05,38,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,3.4,169,104,Breakfast,707,481.8
2024-01-24,832,Milk,Dairy,42,3.4,4.8,1.0,0.0,36.6,457,250,Dinner,652,282.3
2024-01-14,384,Quinoa,Grains,120,4.4,21.0,1.9,2.8,10.6,992,13,Lunch,780,558.2
2024-03-24,794,Orange,Fruits,47,0.9,12.0,0.1,2.4,37.2,830,182,Breakfast,811,472.4
2024-02-04,724,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,26.3,510,82,Breakfast,588,327.9
2024-02-17,719,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,1.3,674,204,Snack,896,583.7
2024-05-11,596,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,12.5,771,285,Lunch,527,545.9
2024-08-29,841,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,28.2,38,221,Dinner,334,796.5
2024-10-22,602,Orange,Fruits,47,0.9,12.0,0.1,2.4,39.7,836,203,Snack,388,679.8999999999999
2024-12-20,646,Chips,Snacks,536,7.0,53.0,35.0,4.4,48.2,790,184,Dinner,138,511.5
2024-02-11,13,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,23.5,456,58,Breakfast,472,676.3000000000001
2024-03-04,786,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,46.8,85,127,Dinner,967,537.5
2024-05-30,463,Salmon,Meat,208,22.0,0.0,13.0,0.0,43.2,516,195,Breakfast,841,936.7
2024-07-09,322,Quinoa,Grains,120,4.4,21.0,1.9,2.8,19.5,231,191,Snack,831,747.8
2024-06-07,178,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,17.6,54,4,Lunch,119,291.59999999999997
2024-12-23,571,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,40.5,98,245,Lunch,951,342.4
2024-11-19,272,Apple,Fruits,52,0.3,14.0,0.2,2.4,3.4,679,129,Snack,164,814.5999999999999
2024-10-17,780,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,10.8,59,120,Dinner,219,541.0
2024-06-08,474,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,45.5,918,11,Snack,208,804.8
2024-03-14,156,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,0.1,690,56,Breakfast,589,730.5
2024-05-08,579,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,37.4,43,153,Lunch,588,419.0
2024-03-20,454,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,45.0,495,25,Lunch,689,737.9
2024-07-27,920,Oats,Grains,389,17.0,66.0,7.0,10.0,46.2,601,225,Lunch,454,570.6
2024-08-22,969,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,15.1,485,177,Dinner,534,571.6
2024-10-14,905,Quinoa,Grains,120,4.4,21.0,1.9,2.8,36.4,257,256,Lunch,915,433.3
2024-04-26,339,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,14.3,809,183,Lunch,830,464.9
2024-12-29,13,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,29.7,965,104,Dinner,968,433.6
2024-09-10,494,Rice,Grains,130,2.7,28.0,0.3,0.4,22.2,281,125,Dinner,978,584.2
2024-10-21,869,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,18.2,901,64,Lunch,297,498.79999999999995
2024-01-09,489,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,40.4,9,20,Lunch,817,576.0
2024-02-04,672,Banana,Fruits,89,1.1,23.0,0.3,2.6,37.8,534,231,Dinner,288,462.49999999999994
2024-12-07,209,Potato,Vegetables,77,2.0,17.0,0.1,2.2,6.1,474,185,Snack,709,776.5
2024-09-19,635,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,1.0,921,86,Snack,909,237.90000000000003
2024-04-21,273,Orange,Fruits,47,0.9,12.0,0.1,2.4,47.2,464,110,Breakfast,486,346.29999999999995
2024-04-24,252,Rice,Grains,130,2.7,28.0,0.3,0.4,38.0,584,126,Snack,791,398.29999999999995
2024-04-24,500,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,22.7,335,21,Dinner,192,886.4
2024-04-28,560,Paneer,Dairy,265,18.0,1.2,20.0,0.0,9.0,286,156,Lunch,289,413.4
2024-03-30,267,Orange,Fruits,47,0.9,12.0,0.1,2.4,22.4,209,224,Snack,908,569.8
2024-11-08,929,Oats,Grains,389,17.0,66.0,7.0,10.0,17.6,460,179,Breakfast,717,512.5
2024-12-10,154,Milk,Dairy,42,3.4,4.8,1.0,0.0,1.8,434,212,Snack,846,651.0
2024-10-02,666,Eggs,Meat,143,13.0,0.7,10.0,0.0,6.7,666,50,Lunch,582,539.5
2024-03-07,648,Coffee,Beverages,0,0.1,0.0,0.0,0.0,12.1,319,185,Breakfast,443,735.6
2024-11-22,605,Apple,Fruits,52,0.3,14.0,0.2,2.4,31.3,807,48,Dinner,847,382.4
2024-04-14,627,Rice,Grains,130,2.7,28.0,0.3,0.4,18.7,92,200,Lunch,337,606.9
2024-09-05,712,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,33.2,492,234,Dinner,447,207.4
2024-12-28,541,Eggs,Meat,143,13.0,0.7,10.0,0.0,26.8,494,159,Dinner,183,373.1
2024-09-13,692,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,36.0,236,292,Breakfast,969,718.8
2024-10-12,162,Milk,Dairy,42,3.4,4.8,1.0,0.0,35.7,247,289,Breakfast,829,279.6
2024-08-15,82,Banana,Fruits,89,1.1,23.0,0.3,2.6,39.0,108,37,Breakfast,888,353.7
2024-10-29,896,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,20.2,463,157,Dinner,396,516.5
2024-05-04,369,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,33.2,363,9,Breakfast,235,490.9
2024-01-05,153,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,28.1,206,91,Snack,896,963.1000000000001
2024-12-02,577,Cheese,Dairy,402,25.0,0.4,33.0,0.0,40.5,443,28,Lunch,384,212.9
2024-02-01,805,Paneer,Dairy,265,18.0,1.2,20.0,0.0,36.8,284,80,Dinner,461,597.0
2024-12-15,299,Grapes,Fruits,69,0.7,18.0,0.2,0.9,25.4,639,251,Lunch,364,549.7
2024-01-15,879,Butter,Dairy,717,0.1,0.1,81.0,0.0,10.3,651,202,Snack,723,675.7
2024-06-11,708,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,41.4,327,182,Lunch,692,896.0999999999999
2024-05-15,405,Orange,Fruits,47,0.9,12.0,0.1,2.4,33.3,71,27,Breakfast,893,646.1
2024-08-27,297,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,16.1,761,233,Breakfast,779,584.0
2024-06-03,709,Paneer,Dairy,265,18.0,1.2,20.0,0.0,24.9,199,218,Dinner,478,558.7
2024-07-09,696,Paneer,Dairy,265,18.0,1.2,20.0,0.0,3.5,858,124,Snack,979,507.5
2024-09-13,707,Milk,Dairy,42,3.4,4.8,1.0,0.0,47.7,2,93,Lunch,286,461.9
2024-01-05,339,Butter,Dairy,717,0.1,0.1,81.0,0.0,43.9,598,68,Breakfast,847,366.70000000000005
2024-05-01,90,Orange,Fruits,47,0.9,12.0,0.1,2.4,5.3,237,127,Dinner,310,220.89999999999998
2024-10-10,792,Rice,Grains,130,2.7,28.0,0.3,0.4,10.6,509,39,Breakfast,964,710.5999999999999
2024-08-04,867,Water,Beverages,0,0.0,0.0,0.0,0.0,32.0,521,74,Snack,582,431.4
2024-02-27,100,Nuts,Snacks,607,20.0,21.0,54.0,7.0,47.8,743,160,Lunch,128,752.0
2024-01-15,913,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,35.4,589,138,Snack,278,674.4000000000001
2024-08-20,612,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,13.4,115,167,Breakfast,533,417.9
2024-08-09,894,Cheese,Dairy,402,25.0,0.4,33.0,0.0,38.0,810,215,Breakfast,960,600.0
